step,t,dt,mass,KE,IE,PE,E,max_v,max_mach
420,3.7837225489e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
430,3.8738111810e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
440,3.9638998131e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
450,4.0539884453e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
460,4.1440770774e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
470,4.2341657095e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
480,4.3242543416e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
490,4.4143429737e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
500,4.5044316058e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
510,4.5945202380e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
520,4.6846088701e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
530,4.7746975022e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
540,4.8647861343e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
550,4.9548747664e-01,9.008863e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
556,5.0000000000e-01,8.091752e-06,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.807853e-03,7.597130e-03
