E_bomb_erg,IE_erg,KE_erg,M_Ar_orich,M_Ar_total,M_C_orich,M_C_total,M_Ca_orich,M_Ca_total,M_Cr_orich,M_Cr_total,M_Fe_orich,M_Fe_total,M_He_orich,M_He_total,M_Mg_orich,M_Mg_total,M_Ne_orich,M_Ne_total,M_Ni_orich,M_Ni_total,M_O_orich,M_O_total,M_S_orich,M_S_total,M_Si_orich,M_Si_total,M_Ti_orich,M_Ti_total,M_ejecta_msun,M_orich_total,Mg_Ne,Mg_Ne_paper,Mg_Ne_ratio_to_paper,Si_Ne,mass_cut,nr,nz_orich,t_final,wall_s,zams
2e+51,1.3914506572296844e+51,1.742332518599814e+51,0.005859937715326632,0.01343404670875017,0.1204556479823259,0.20574154419536375,0.0001488976943203701,0.002798577872347143,4.251560328109583e-05,0.0003376775098090846,0.0018112147996385255,0.01449178877649556,0.01806850290815332,9.476278174730542,0.036583557357693204,0.04289239629152843,0.2672073685798287,0.28879685723032567,1.118739585507232e-11,5.966207968579826e-10,0.9354518565966063,0.9951120722075917,0.0006635791636576955,0.028622856518608308,0.0018236873917285058,0.04578404146505601,0.0013413192329751438,0.001374412385121904,11.115664677727501,1.3894580847159377,0.13691073547907717,0.15,0.9127382365271812,0.006824989151388899,1.8,128,16,10.0,27.631168842315674,15.28
4e+51,2.4047038301617617e+51,3.297761739235951e+51,0.0009251746091638336,0.008300020886322132,0.1197322224621443,0.20501998832343574,0.00023380827073688062,0.0028265947644847238,0.0001411274964777061,0.0005246782259981248,0.0017039950043199758,0.014278348280904745,0.018027665577412703,9.476176548608594,0.03657489396696269,0.04279867821014873,0.2552797655051568,0.27686925942222745,1.839680751076306e-10,2.2331882199962737e-10,0.9444878846224872,1.0041454441106614,0.00039390463267836444,0.029283089402207176,0.001819791518957513,0.04525881146220216,0.01013784098177786,0.010182979995076887,11.115664677727501,1.3894580847159377,0.1432737682698312,0.15,0.9551584551322081,0.007128616384288994,1.8,128,16,10.0,33.06864356994629,15.28
5e+50,3.542675735511775e+50,1.5656325385024242e+50,0.018309097326797863,0.03407343635982013,0.11393734955019076,0.1821850268059895,0.00376005658205964,0.005928871892591351,5.971679438224483e-05,0.0003421568051222914,0.002549064702830359,0.014599040262867862,0.021149641098326167,9.01618321368515,0.055569248584810556,0.062189730716057386,0.04380090396726807,0.06741056943529802,4.934650917459165e-12,4.934982046206944e-12,1.3121714060657355,1.369640980960348,0.12446478508778938,0.2627149501399887,0.2596290494871069,0.3616000122961139,6.368691437102344e-06,4.378145966972691e-05,11.37691168728004,1.9554066962512568,1.2686781219478218,1.25,1.0149424975582575,5.927481535109979,1.4,128,22,10.0,75.44631600379944,15.90
1e+51,4.874880437132124e+50,4.977576388741637e+50,0.01830955104159124,0.07741744923862756,0.11393731637938262,0.18215383624796117,0.0037600555110300624,0.020461503875813195,5.971679527106606e-05,0.00034244891359255797,0.002549064702830359,0.01459904026356227,0.021042675115995058,9.016065475189563,0.05500506474944601,0.061394868005190534,0.04380080584140477,0.06741021871110472,4.934650917459165e-12,4.934982633173803e-12,1.3121715038360702,1.3661755657543377,0.12456770236411392,0.24733448235154423,0.26019686239453,0.32007473295007977,6.369857126139675e-06,0.0034821378734966237,11.37691168728004,1.9554066962512568,1.25580029163413,1.25,1.004640233307304,5.940458340804467,1.4,128,22,10.0,74.94176197052002,15.90
2e+51,7.525275955506807e+50,1.0489638021983228e+51,0.018336161052294596,0.0890250646093436,0.11393320990977374,0.18211926691079922,0.0037598130841519674,0.05527874223264077,5.975816989911627e-05,0.00036807211665180903,0.0025490199062405904,0.014598915157073924,0.020980586309742564,9.015973619760468,0.05495107144806375,0.0611645681281895,0.04364260961774676,0.06725188928552811,4.935133191856159e-12,4.938774949611691e-12,1.3122984986127797,1.366150832905317,0.1252061140481729,0.18345155289367823,0.25968318196171797,0.3023625304625617,6.65357606079315e-06,0.03916669978044719,11.37691168728004,1.9554066962512568,1.2591151612922462,1.25,1.007292129033797,5.9502212227043545,1.4,128,22,10.0,78.3781840801239,15.90
4e+51,9.898713468140986e+50,1.5237903515997496e+51,0.01842753875287053,0.07503342830750509,0.11392926405904852,0.18211551410788193,0.003759339730853615,0.06654230583855135,6.204081657244885e-05,0.0004430097869806401,0.00254654240595644,0.014527549389010236,0.0209235551297569,9.015886555311269,0.05493965678140265,0.06108863193983594,0.043435797628395965,0.06704484749191832,4.946943315008781e-12,4.992140145579415e-12,1.3124611884499076,1.3663076608861544,0.12582210499461163,0.16944469069671966,0.2590924665026871,0.3012133584025065,7.184903879051035e-06,0.05726420088894783,11.37691168728004,1.9554066962512568,1.2648474249609747,1.25,1.0118779399687798,5.964952427472093,1.4,128,22,10.0,78.64451289176941,15.90
5e+50,4.834932640142248e+50,3.1316682122257673e+50,0.019071865848787537,0.019755220587738938,0.11183493843178945,0.1991056326606397,0.003917539467826072,0.004475280965418543,6.13861033133169e-05,0.00034153009008792084,0.0026180264413390945,0.01456999670359244,0.020713014463620755,9.00874990422065,0.05645891483793845,0.06283443500609633,0.04282072686247141,0.06635902397700875,5.060216834817673e-12,5.060216834817673e-12,1.34896141533962,1.3889660166277027,0.12977983324559425,0.13305219532108126,0.27210710912106484,0.2786649286307614,6.5356703809811814e-06,3.75935362604732e-05,11.17691168728004,2.008351318808132,1.3184950133908098,1.25,1.0547960107126477,6.354565395281571,1.6,128,23,10.0,25.369266748428345,15.90
1e+51,7.503814332990544e+50,7.069626616061105e+50,0.019084153758594475,0.019767539229687037,0.11183483885729446,0.1991055330861447,0.003916456629411492,0.004474198037937946,9.11779736785734e-05,0.0003713219604531772,0.0025854204560079807,0.014537390718261326,0.020664026771926598,9.00868343514052,0.05621792889434916,0.06249430106925364,0.0425631189084971,0.06610141602303445,4.9998408169558155e-12,4.9998408169558155e-12,1.3491639532041406,1.3891685544922237,0.1302675742430111,0.13354753855694113,0.27195535575524976,0.27862217207112266,7.294809191648411e-06,3.83527733057158e-05,11.17691168728004,2.008351318808132,1.320813190762815,1.25,1.0566505526102519,6.389460235277962,1.6,128,23,10.0,26.815974950790405,15.90
2e+51,1.1310521519420318e+51,1.325188329267461e+51,0.01840270773316018,0.019095254317130602,0.11195628598602919,0.1992269810880757,0.0037142757921243517,0.004272003969108402,0.00014402854903861994,0.0004241725358132239,0.0024018838128816466,0.014353854075134991,0.020565770177230727,9.008536279557193,0.05599417490737948,0.06215643900688616,0.04241404397526061,0.06595234108979794,4.6075422190047295e-12,4.6075422190047295e-12,1.3473629772569429,1.3873675794182219,0.1366355816491433,0.14013836951190417,0.2687471418529274,0.27534498831086174,1.243126609871483e-05,4.3503809358923184e-05,11.17691168728004,2.008351318808132,1.320180054984616,1.25,1.0561440439876928,6.336277248396382,1.6,128,23,10.0,38.756754636764526,15.90
4e+51,2.032328644011398e+51,2.769966463378711e+51,0.026603222616963653,0.0273315206687203,0.11198826240561364,0.19925896973240734,0.028170043119172056,0.02872773004462001,9.458341774748202e-05,0.00037472740452208585,0.0023904240015770553,0.014342394263830402,0.020461337195893207,9.008378214863681,0.05364233932342188,0.05968125815277922,0.04240166166822642,0.06593995878276376,4.573751701080241e-12,4.57375170108024e-12,1.2902823495586075,1.3302869517198872,0.12812188928509405,0.13182557053938787,0.2524418270436181,0.2589799878640616,0.05175336559578672,0.05178448367588078,11.17691168728004,2.008351318808132,1.2650999327136896,1.25,1.0120799461709518,5.9535833529086615,1.6,128,23,10.0,46.03835344314575,15.90
