E_bomb_erg,IE_erg,KE_erg,M_Ar_orich,M_Ar_total,M_C_orich,M_C_total,M_Ca_orich,M_Ca_total,M_Cr_orich,M_Cr_total,M_Fe_orich,M_Fe_total,M_He_orich,M_He_total,M_Mg_orich,M_Mg_total,M_Ne_orich,M_Ne_total,M_Ni_orich,M_Ni_total,M_O_orich,M_O_total,M_S_orich,M_S_total,M_Si_orich,M_Si_total,M_Ti_orich,M_Ti_total,M_ejecta_msun,M_orich_total,Mg_Ne,Mg_Ne_paper,Mg_Ne_ratio_to_paper,Si_Ne,mass_cut,nr,nz_orich,t_final,wall_s,zams
1e+51,4.886304741878054e+50,4.944478226496053e+50,0.018309096129555672,0.040911317039827776,0.11393731554389067,0.18214222984217035,0.003760056584726104,0.05636273055982882,5.971679438224483e-05,0.014845772550093835,0.002549064702830359,0.041703599984346924,0.021185963035387285,9.034609359556702,0.055786724562343605,0.06217541964862755,0.04380095418566731,0.06741033223900406,4.934651006341288e-12,0.034817101482405036,1.3121713882893111,1.3660212980907194,0.12446417788956912,0.16965390358863025,0.2593758714363556,0.3038520955766157,6.368686104174991e-06,0.002406612381346961,11.37691168728004,1.9554066962512568,1.2736417641923956,1.25,1.0189134113539164,5.921694544298978,1.4,128,22,10.0,17.882965564727783,15.90
2e+51,7.275447144052793e+50,9.916216067725288e+50,0.018309628533469787,0.024567157841014913,0.11393488001374479,0.18222534863818152,0.003760057295783084,0.005510724723115703,5.971679438224483e-05,0.024182828858838875,0.002549064702830359,0.037106757928280214,0.02118596214657915,9.090256671839375,0.05578630948283127,0.0621753201323812,0.04379266690544223,0.06740233141784717,4.935511918580375e-12,0.0477249472908852,1.312176010159684,1.3660256647794449,0.12446612351923188,0.15899616749220397,0.25937989779650744,0.3015775351108153,6.369222863313112e-06,0.009160293488284696,11.37691168728004,1.9554066962512568,1.2738733085903602,1.25,1.0190986468722882,5.922907101240588,1.4,128,22,10.0,21.175899505615234,15.90
4e+51,9.510815183648992e+50,1.4429575661000575e+51,0.018352726585876392,0.025572152240442743,0.11389650804599984,0.18219859482609907,0.003760091959810881,0.005520842495101994,5.971679438224483e-05,0.014753464026156494,0.002549064702830359,0.027424695883797173,0.021185961257612202,9.11103232491713,0.055705665488685704,0.06216830900753954,0.043473252625947124,0.06708481467084966,5.212486388892109e-12,0.04589459225894433,1.3123622093182283,1.3658618353143086,0.1245801503942601,0.15769838495697844,0.2594749038973085,0.30237682104666197,6.4391135427432605e-06,0.009324921091585303,11.37691168728004,1.9554066962512568,1.2813779076525236,1.25,1.025102326122019,5.968610311491628,1.4,128,22,10.0,21.17954969406128,15.90
5e+50,4.830232783951206e+50,3.1316073289319054e+50,0.019069106454409547,0.01975246107984544,0.11183492593862175,0.19910562016747202,0.003917592752879345,0.004475334250471815,6.133322254989646e-05,0.0003414772093245003,0.0026180837230114916,0.014570053985264836,0.020813109575829422,9.008852610189573,0.05704869661509884,0.06343986248619544,0.04285522257890688,0.0663935196934442,5.060684431396466e-12,5.060684431396466e-12,1.3489323553692332,1.3889369566573158,0.12970805366923277,0.1329803788783752,0.27148635863083564,0.27802595718108924,6.475197176379419e-06,3.753306279391256e-05,11.17691168728004,2.008351318808132,1.3311959005710057,1.25,1.0649567204568045,6.33496554897045,1.6,128,23,10.0,1.1406736373901367,15.90
1e+51,7.496437226034286e+50,7.0695668099266484e+50,0.019077413170103384,0.019760767795539272,0.11183353685186644,0.19910423108071668,0.003917677452913225,0.004475418950505695,6.133322254989646e-05,0.0003414772093245003,0.0026180837230114916,0.014570053985264836,0.020813109575996407,9.00885261018974,0.057013290254544484,0.06340445612564108,0.04265854298087798,0.06619684009541531,5.12700665359558e-12,5.127006653595579e-12,1.3490410333714675,1.3890456346595506,0.12974265843565205,0.13301498364479447,0.2715682033130582,0.2781078018633118,6.417024057955426e-06,3.7474889675488575e-05,11.17691168728004,2.008351318808132,1.3365034591101983,1.25,1.0692027672881586,6.366091861946404,1.6,128,23,10.0,1.1418204307556152,15.90
2e+51,1.147513925381597e+51,1.3520407802436918e+51,0.02587417874036847,0.026557533365804374,0.11184935557252489,0.1991200506745714,0.005938843450249315,0.006496584947841783,6.133658173577622e-05,0.0003414805685103801,0.002618072895378295,0.01457004315763164,0.020813111659310827,9.008852603541094,0.05460830966871277,0.06099947554854134,0.04253980085250875,0.06607809796704608,1.083563540582086e-08,1.083563540582086e-08,1.3001554832295288,1.3401600853908078,0.15143425677831063,0.15470658198745296,0.2924487263560274,0.29898832490628097,9.817260918097648e-06,4.08751265356308e-05,11.17691168728004,2.008351318808132,1.2836992316453757,1.25,1.0269593853163006,6.874708402373269,1.6,128,23,10.0,1.127748966217041,15.90
4e+51,2.031628571169104e+51,2.770568487184514e+51,0.03018761790492731,0.03087097253036322,0.11188760693893332,0.199158314265727,0.010995539907163983,0.011553281404756458,6.400100816546921e-05,0.00034414499494007304,0.002617064790335876,0.014569035052589224,0.020813041303973195,9.008852533185754,0.05260568585089566,0.058996851774384025,0.04252344097606011,0.06606173809059745,9.901007994074384e-07,9.901007994074382e-07,1.2784929055084155,1.3184975076696948,0.1611689224845659,0.16444124769370824,0.29694827158726617,0.3034878701375197,4.6217846781450373e-05,7.727571239898351e-05,11.17691168728004,2.008351318808132,1.2370985189206973,1.25,0.9896788151365579,6.983166572866067,1.6,128,23,10.0,2.101813554763794,15.90
5e+50,5.473814383887419e+50,3.2750492693547094e+50,0.016583757974262037,0.017267667995996397,0.10979022607427487,0.20938381939257786,0.0034092918845501563,0.003967486686403315,5.4998654000105974e-05,0.0003353703277288987,0.0023476490824688476,0.014309333305521064,0.020440640646235998,9.001373600984953,0.051419887526420696,0.05781625169397663,0.041809364200036,0.06613332063097109,4.485219370595732e-12,4.485219370595732e-12,1.2082399893590916,1.2496701474225334,0.11275993048179193,0.11603491527241779,0.23403798170295873,0.24058289531868757,5.866023186491548e-06,3.694913107642713e-05,10.976911687280039,1.8008995736943814,1.2298653306566287,1.25,0.983892264525303,5.59774074973274,1.8,128,21,10.0,0.9767494201660156,15.90
1e+51,8.664367014838976e+50,7.753460266689417e+50,0.01658383258295866,0.017267742604693024,0.10979000687906962,0.2093836001973726,0.0034092919703072786,0.003967486772160438,5.4998654000105974e-05,0.0003353703277288987,0.0023476490824688476,0.014309333305521064,0.020440640646618227,9.001373600985335,0.051420548713835605,0.05781691288139155,0.041805254204180346,0.06612921063511544,4.4852890053792484e-12,4.4852890053792484e-12,1.2082421332871556,1.2496722913505973,0.11276023491957703,0.11603521971020288,0.23403913084840097,0.24058404446412984,5.866078328321352e-06,3.6949186218256935e-05,10.976911687280039,1.8008995736943814,1.23000205817894,1.25,0.9840016465431519,5.598318567932498,1.8,128,21,10.0,0.9759504795074463,15.90
2e+51,1.563178993432328e+51,1.6356547808973183e+51,0.016593704085336183,0.017277614107070544,0.10978736170062436,0.20938095587649858,0.0034093027757047204,0.0039674975775578795,5.4998654000105974e-05,0.0003353703277288987,0.0023476490824688476,0.014309333305521064,0.02044063898373811,9.001373599322456,0.051455151884301546,0.057851516060433206,0.04150014819960447,0.06582410463053957,4.508858321428535e-12,4.508858321428535e-12,1.2084054405756406,1.2498355986390823,0.11279211941774367,0.11606710420836952,0.2341071962765744,0.24065210989230323,5.8786353149917425e-06,3.696174320492733e-05,10.976911687280039,1.8008995736943814,1.2398787502352089,1.25,0.9919030001881671,5.641117114825282,1.8,128,21,10.0,0.9813296794891357,15.90
4e+51,3.0687601972558044e+51,3.121192072880109e+51,0.01669187626652562,0.01737578628825998,0.10975819681808535,0.20935179871210055,0.0034094190623629073,0.003967613864216067,5.4998654000105974e-05,0.0003353703277288987,0.0023476490824688476,0.014309333305521064,0.02044060891648383,9.001373552103777,0.05132421765231034,0.05772058266028609,0.04016733747233411,0.0644912939032692,5.1186976301256435e-12,5.1186976301256435e-12,1.2092083930898527,1.250638552954194,0.11304826650953757,0.11632325130016341,0.2344426095343188,0.2409875231500477,6.000294228121441e-06,3.708340211805703e-05,10.976911687280039,1.8008995736943814,1.2777600130369784,1.25,1.0222080104295828,5.836647990317877,1.8,128,21,10.0,1.0718934535980225,15.90
