index,step,t,0.000000e+00,6.283185e+00,1.256637e+01,1.884956e+01,2.513274e+01,3.141593e+01,3.769911e+01,4.398230e+01,5.026548e+01,5.654867e+01,6.283185e+01,6.911504e+01,7.539822e+01,8.168141e+01,8.796459e+01,9.424778e+01,1.005310e+02,1.068142e+02,1.130973e+02,1.193805e+02,1.256637e+02,1.319469e+02,1.382301e+02,1.445133e+02,1.507964e+02,1.570796e+02,1.633628e+02,1.696460e+02,1.759292e+02,1.822124e+02,1.884956e+02,1.947787e+02,2.010619e+02,2.073451e+02,2.136283e+02,2.199115e+02,2.261947e+02,2.324779e+02,2.387610e+02,2.450442e+02,2.513274e+02,2.576106e+02,2.638938e+02,2.701770e+02,2.764602e+02,2.827433e+02,2.890265e+02,2.953097e+02,3.015929e+02,3.078761e+02,3.141593e+02,3.204425e+02,3.267256e+02,3.330088e+02,3.392920e+02,3.455752e+02,3.518584e+02,3.581416e+02,3.644247e+02,3.707079e+02,3.769911e+02,3.832743e+02,3.895575e+02,3.958407e+02,4.021239e+02,4.084070e+02,4.146902e+02,4.209734e+02,4.272566e+02,4.335398e+02,4.398230e+02,4.461062e+02,4.523893e+02,4.586725e+02,4.649557e+02,4.712389e+02,4.775221e+02,4.838053e+02,4.900885e+02,4.963716e+02,5.026548e+02,5.089380e+02,5.152212e+02,5.215044e+02,5.277876e+02,5.340708e+02,5.403539e+02,5.466371e+02,5.529203e+02,5.592035e+02,5.654867e+02,5.717699e+02,5.780530e+02,5.843362e+02,5.906194e+02,5.969026e+02,6.031858e+02,6.094690e+02,6.157522e+02,6.220353e+02,6.283185e+02,6.346017e+02,6.408849e+02,6.471681e+02,6.534513e+02,6.597345e+02,6.660176e+02,6.723008e+02,6.785840e+02,6.848672e+02,6.911504e+02,6.974336e+02,7.037168e+02,7.099999e+02,7.162831e+02,7.225663e+02,7.288495e+02,7.351327e+02,7.414159e+02,7.476991e+02,7.539822e+02,7.602654e+02,7.665486e+02,7.728318e+02,7.791150e+02,7.853982e+02,7.916813e+02,7.979645e+02,8.042477e+02
1,0,0.0000000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2,1,5.0000000000e-03,0.000000e+00,2.660937e-13,3.639035e-13,5.940088e-13,8.230453e-13,1.106593e-12,1.492232e-12,1.136404e-12,7.155188e-13,1.512266e-12,1.125130e-12,1.036392e-12,1.560757e-12,1.219093e-12,1.121273e-12,8.572973e-13,9.959433e-13,8.616480e-13,1.065453e-12,9.172198e-13,8.063719e-13,1.006647e-12,9.902845e-13,9.396974e-13,8.465096e-13,1.275427e-12,1.088368e-12,8.900073e-13,9.527441e-13,8.149755e-13,1.255638e-12,2.530499e-05,3.546539e-05,1.714574e-05,8.387249e-13,7.862998e-13,8.584534e-13,8.790197e-13,8.474766e-13,7.884238e-13,9.016894e-13,8.578506e-13,7.473183e-13,7.366612e-13,6.281841e-13,6.502205e-13,6.771604e-13,6.514626e-13,6.774599e-13,7.672645e-13,6.246954e-13,6.053126e-13,6.805400e-13,5.334515e-13,5.165158e-13,5.534035e-13,4.910740e-13,4.983543e-13,3.618084e-13,4.309413e-13,3.091696e-13,2.864833e-13,2.373429e-13,1.516793e-13,4.418408e-14,2.404216e-15,4.313179e-17,3.147646e-17,3.196407e-17,3.280798e-17,3.282622e-17,3.087997e-17,3.143963e-17,2.553683e-17,2.688909e-17,2.161731e-17,2.562793e-17,2.304560e-17,1.843881e-17,1.846563e-17,1.734802e-17,1.902468e-17,1.370955e-17,1.060318e-17,1.110878e-17,8.366240e-18,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3,519,1.0062343833e+00,0.000000e+00,1.102532e-06,3.652565e-06,4.724540e-06,2.150977e-05,2.217163e-05,3.869149e-05,4.443460e-05,3.861090e-05,7.094875e-05,6.931400e-05,1.261489e-04,1.478789e-04,1.681675e-04,1.576391e-04,1.347270e-04,1.900000e-04,1.722134e-04,1.757101e-04,1.805261e-04,1.576593e-04,1.447899e-04,1.423006e-04,1.560391e-04,1.560884e-04,1.283360e-04,1.213457e-04,1.093867e-04,1.216104e-04,1.027755e-04,8.878215e-05,3.637503e-04,3.944974e-04,2.090649e-04,7.073172e-05,5.175103e-05,4.508957e-05,4.216862e-05,3.573299e-05,2.575118e-05,2.544574e-05,2.324010e-05,2.417446e-05,1.841058e-05,1.517016e-05,1.610590e-05,1.293182e-05,1.115543e-05,9.554139e-06,8.872287e-06,8.160557e-06,7.539585e-06,5.910603e-06,5.155481e-06,5.002836e-06,4.595466e-06,4.372217e-06,3.935012e-06,3.132456e-06,3.013781e-06,2.912753e-06,2.470310e-06,3.024970e-06,2.234504e-06,2.479559e-06,1.741208e-06,1.956262e-06,1.694877e-06,1.582659e-06,1.570027e-06,1.492694e-06,1.377739e-06,1.472565e-06,1.410457e-06,1.461333e-06,1.259542e-06,1.366686e-06,1.373730e-06,1.247364e-06,1.080487e-06,1.359722e-06,1.268374e-06,1.173989e-06,1.242319e-06,1.187270e-06,1.027927e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4,1238,2.0075135261e+00,0.000000e+00,5.454238e-06,1.366426e-05,3.639077e-05,1.084854e-04,1.511482e-04,2.837222e-04,1.741582e-04,2.175392e-04,4.262590e-04,4.004430e-04,4.521327e-04,2.852677e-04,3.874638e-04,3.300935e-04,2.226275e-04,2.709028e-04,2.442492e-04,1.997176e-04,1.548118e-04,1.510861e-04,1.797142e-04,1.165792e-04,1.608475e-04,8.793176e-05,1.134250e-04,1.000457e-04,9.785659e-05,8.578246e-05,7.183095e-05,9.672190e-05,2.009898e-04,2.299010e-04,1.286138e-04,4.815249e-05,5.228792e-05,4.512907e-05,3.104063e-05,3.024455e-05,2.749033e-05,1.871809e-05,2.035175e-05,1.852567e-05,1.793567e-05,1.279556e-05,1.180696e-05,1.082141e-05,1.005853e-05,9.906032e-06,7.630279e-06,7.021901e-06,6.281441e-06,6.297938e-06,4.373555e-06,5.546421e-06,4.852199e-06,3.813456e-06,3.530657e-06,3.522674e-06,2.972496e-06,3.292839e-06,2.755408e-06,2.582489e-06,2.062460e-06,2.424796e-06,1.980386e-06,1.862440e-06,1.627753e-06,1.463334e-06,1.742258e-06,1.319397e-06,1.300711e-06,1.426018e-06,1.050315e-06,1.257757e-06,1.185050e-06,1.363002e-06,1.335268e-06,1.214334e-06,1.348755e-06,1.297731e-06,1.212339e-06,1.178294e-06,1.288267e-06,1.195248e-06,1.017296e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5,2049,3.0083331436e+00,0.000000e+00,4.782892e-06,5.703340e-05,1.690179e-04,4.542408e-04,3.074759e-04,5.521095e-04,6.178234e-04,6.668403e-04,5.428788e-04,5.248481e-04,4.540064e-04,2.773359e-04,3.913812e-04,2.885207e-04,2.522118e-04,2.286993e-04,2.188790e-04,1.785435e-04,1.830252e-04,1.745715e-04,1.707069e-04,1.658724e-04,1.355813e-04,1.294161e-04,1.405732e-04,1.292048e-04,8.241416e-05,1.009870e-04,7.090755e-05,9.557151e-05,2.005800e-04,2.055810e-04,1.637671e-04,6.129051e-05,5.064685e-05,4.856110e-05,4.019390e-05,3.541235e-05,2.560144e-05,2.993375e-05,2.356771e-05,2.342105e-05,1.738134e-05,1.748295e-05,1.608082e-05,1.172039e-05,1.081337e-05,1.011234e-05,9.254729e-06,8.876428e-06,8.402042e-06,6.978861e-06,5.969702e-06,5.360821e-06,4.867262e-06,4.219274e-06,4.328863e-06,3.252908e-06,3.473347e-06,3.101730e-06,3.102481e-06,2.960881e-06,2.443697e-06,2.518897e-06,1.909849e-06,1.903386e-06,2.000620e-06,1.676591e-06,2.036963e-06,1.602478e-06,1.600827e-06,1.561628e-06,1.469997e-06,1.212866e-06,1.300414e-06,1.437235e-06,1.469821e-06,1.193477e-06,1.407926e-06,1.354781e-06,1.376704e-06,1.525798e-06,1.347672e-06,1.486624e-06,1.145371e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6,2946,4.0084703939e+00,0.000000e+00,1.578596e-05,1.971970e-04,2.250354e-04,7.978159e-04,7.232494e-04,8.336012e-04,8.844401e-04,6.901101e-04,8.725004e-04,3.098867e-04,4.218477e-04,2.622529e-04,4.374615e-04,2.933648e-04,1.896803e-04,3.271403e-04,2.056599e-04,1.932984e-04,1.570389e-04,1.379466e-04,1.568440e-04,1.324898e-04,1.218285e-04,1.122754e-04,1.394982e-04,9.192960e-05,9.069513e-05,1.023529e-04,8.299389e-05,8.131771e-05,1.613540e-04,1.986723e-04,1.268635e-04,6.671690e-05,4.562802e-05,4.443789e-05,4.309792e-05,3.804208e-05,2.801333e-05,2.638049e-05,2.055080e-05,1.785972e-05,1.658556e-05,1.438832e-05,1.641898e-05,1.240731e-05,1.066005e-05,9.635367e-06,9.342794e-06,8.946578e-06,6.468371e-06,6.896943e-06,5.388242e-06,5.949929e-06,4.792823e-06,4.103496e-06,4.439930e-06,3.356288e-06,3.489090e-06,3.039096e-06,3.021808e-06,2.675421e-06,2.332976e-06,2.780662e-06,1.967798e-06,2.302001e-06,1.955039e-06,1.858530e-06,1.948035e-06,1.907565e-06,1.623737e-06,1.498079e-06,1.495810e-06,1.368744e-06,1.306614e-06,1.535694e-06,1.381131e-06,1.377403e-06,1.298386e-06,1.398468e-06,1.328817e-06,1.484110e-06,1.246340e-06,1.401653e-06,1.068263e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7,3902,5.0000115163e+00,0.000000e+00,8.210235e-05,2.725596e-04,5.566074e-04,1.177890e-03,7.322635e-04,9.427163e-04,1.381301e-03,5.953057e-04,7.548043e-04,4.701510e-04,4.822929e-04,3.638065e-04,3.519461e-04,2.070750e-04,2.153800e-04,2.196432e-04,2.081628e-04,1.843902e-04,1.459509e-04,1.476224e-04,1.735978e-04,1.482606e-04,9.153044e-05,1.075636e-04,1.137678e-04,9.689562e-05,8.514027e-05,1.037162e-04,8.467012e-05,1.035709e-04,2.100165e-04,2.363969e-04,1.535395e-04,5.312582e-05,4.729443e-05,4.645083e-05,3.583570e-05,3.737982e-05,3.177875e-05,2.355726e-05,2.402228e-05,1.943146e-05,1.756012e-05,1.382873e-05,1.365757e-05,1.176645e-05,1.042044e-05,9.454893e-06,1.041147e-05,7.918791e-06,7.408562e-06,6.862351e-06,5.622058e-06,5.383278e-06,5.078206e-06,4.786709e-06,4.226583e-06,3.658345e-06,3.578513e-06,3.344694e-06,2.749983e-06,2.669721e-06,2.102835e-06,2.842964e-06,2.006192e-06,2.145786e-06,2.016298e-06,1.778784e-06,1.932070e-06,1.723718e-06,1.504072e-06,1.608461e-06,1.476433e-06,1.438147e-06,1.229164e-06,1.372770e-06,1.319623e-06,1.240201e-06,1.325439e-06,1.209920e-06,1.526531e-06,1.497608e-06,1.535741e-06,1.511826e-06,1.333241e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
