step,t,dt,mass,KE,IE,PE,E,max_v,max_mach
200,1.8015075766e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
210,1.8915829554e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
220,1.9816583343e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
230,2.0717337131e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
240,2.1618090919e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
250,2.2518844707e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
260,2.3419598496e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
270,2.4320352284e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
280,2.5221106072e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
290,2.6121859861e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
300,2.7022613649e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
310,2.7923367437e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
320,2.8824121225e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
330,2.9724875014e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
340,3.0625628802e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
350,3.1526382590e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
360,3.2427136379e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
370,3.3327890167e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
380,3.4228643955e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
390,3.5129397744e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
400,3.6030151532e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
410,3.6930905320e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
420,3.7831659108e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
430,3.8732412897e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
440,3.9633166685e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
450,4.0533920473e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
460,4.1434674262e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
470,4.2335428050e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
480,4.3236181838e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
490,4.4136935627e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
500,4.5037689415e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
510,4.5938443203e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
520,4.6839196991e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
530,4.7739950780e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
540,4.8640704568e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
550,4.9541458356e-01,9.007538e-04,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
556,5.0000000000e-01,8.164750e-05,1.0000000000e+00,2.5000000000e-05,1.5000000000e+00,0.0000000000e+00,1.5000250000e+00,9.999247e-03,7.745383e-03
