mode,rho_cut,y,rho,N2
rescaled_domain,0.1,0.8945702546981968,0.17396630548440542,4.598203153683869
rescaled_domain,0.1,0.9045084971874737,0.16610850042119776,4.703919154995045
rescaled_domain,0.1,0.91400441557401,0.15877316464886315,4.809116213315282
rescaled_domain,0.1,0.9230476262104677,0.15194491061676327,4.913399448576098
rescaled_domain,0.1,0.9316282404787869,0.14560814921353107,5.016329256926375
rescaled_domain,0.1,0.9397368756032445,0.13974735897390353,5.117427375236819
rescaled_domain,0.1,0.9473646649103817,0.13434716657311074,5.216179626863838
rescaled_domain,0.1,0.9545032675245813,0.12939257902760867,5.312005326137654
rescaled_domain,0.1,0.9611448774886924,0.12486910840106735,5.40432830788679
rescaled_domain,0.1,0.9672822322997304,0.12076284270582915,5.492531985340044
rescaled_domain,0.1,0.9729086208503173,0.11706064212056151,5.57594845387814
rescaled_domain,0.1,0.9780178907671788,0.11375020737862862,5.653942722930267
rescaled_domain,0.1,0.9826044551386743,0.11082013944632721,5.725903312668431
rescaled_domain,0.1,0.9866632986240029,0.10826003441317977,5.791111745887564
rescaled_domain,0.1,0.9901899829374047,0.1060606427362385,5.849028368945808
rescaled_domain,0.1,0.9931806517013612,0.10421372315383437,5.8990609697368575
rescaled_domain,0.1,0.9956320346634876,0.10271232473017602,5.940754231033067
rescaled_domain,0.1,0.9975414512725057,0.10155061321954122,5.973702782137529
rescaled_domain,0.1,0.9989068136093873,0.10072407559201241,5.997535401554656
rescaled_domain,0.1,0.999726628670463,0.1002294511987621,6.0122128984877765
rescaled_domain,0.1,1.0,0.10006478448620008,6.017202964238145
fixed_domain,0.01,0.0,0.9999997500006342,0.0018955504738584067
fixed_domain,0.01,0.0002733713295369755,0.9999989848453931,0.0037023724757936955
fixed_domain,0.01,0.0010931863906127326,0.9999937285118273,0.009121203271259828
fixed_domain,0.01,0.002458548727494292,0.999975113504247,0.01818999145636966
fixed_domain,0.01,0.004367965336512403,0.999928216956133,0.03091075661900239
fixed_domain,0.01,0.006819348298638839,0.9998324704035423,0.04722392497494581
fixed_domain,0.01,0.009810017062595322,0.9996614983224763,0.06713904577097544
fixed_domain,0.01,0.013336701375997129,0.9993834296124974,0.09062147874648051
fixed_domain,0.01,0.017395544861325718,0.9989610971578134,0.11764200180996506
fixed_domain,0.01,0.02198210923282118,0.998352285092963,0.14818495366994813
fixed_domain,0.01,0.02709137914968268,0.9975098891756442,0.18221342387091177
fixed_domain,0.01,0.03271776770026952,0.9963826296876327,0.21968779879941897
fixed_domain,0.01,0.03885512251130763,0.9949150789497986,0.2605754924704472
fixed_domain,0.01,0.045496732475418855,0.9930485387154736,0.3048375040855099
fixed_domain,0.01,0.05263533508961826,0.9907211974843032,0.3524293604720221
fixed_domain,0.01,0.06026312439675552,0.9878693040499923,0.40330727166465896
fixed_domain,0.01,0.06837175952121305,0.9844272352741051,0.4574287780773353
fixed_domain,0.01,0.07695237378953235,0.9803289720861528,0.5147359992555154
fixed_domain,0.01,0.08599558442598998,0.9755084204507389,0.5751924657899248
fixed_domain,0.01,0.09549150281252633,0.9699005420340551,0.6387456165681905
fixed_domain,0.01,0.10542974530180327,0.963442355742483,0.7053401247091011
fixed_domain,0.01,0.11579944457157043,0.9560739829012742,0.7749314346347835
fixed_domain,0.01,0.1265892615079232,0.9477394485050367,0.8474699118261521
fixed_domain,0.01,0.13778739760445552,0.938388108826557,0.9229069780923169
fixed_domain,0.01,0.1493816078637557,0.9279752898193685,1.0011958924084745
fixed_domain,0.01,0.16135921418712956,0.9164637385039716,1.0822884216951958
fixed_domain,0.01,0.17370711923791565,0.9038241935364195,1.1661473618184663
fixed_domain,0.01,0.18641182076323148,0.8900364990638105,1.2527310768172326
fixed_domain,0.01,0.19945942635848746,0.8750903130699089,1.3420049837623484
fixed_domain,0.01,0.2128356686585282,0.8589857675450502,1.4339405704002943
fixed_domain,0.01,0.22652592093878665,0.8417339331038556,1.528513658757645
fixed_domain,0.01,0.2405152131093924,0.823357225154875,1.625704942919881
fixed_domain,0.01,0.2547882480847459,0.8038895143342114,1.7255058396699983
fixed_domain,0.01,0.26932941851065617,0.783376038542139,1.8279171059475137
fixed_domain,0.01,0.2841228238307536,0.7618731698765067,1.9329471622020684
fixed_domain,0.01,0.29915228767351537,0.7394479775219664,2.040617077365741
fixed_domain,0.01,0.31440137554088965,0.7161774950732335,2.1509626580712067
fixed_domain,0.01,0.32985341277917846,0.6921478803055257,2.264034585611336
fixed_domain,0.01,0.34549150281252644,0.6674533439681832,2.3798988012978763
fixed_domain,0.01,0.3612985456190778,0.6421950112514727,2.4986408249020804
fixed_domain,0.01,0.37725725642960045,0.6164795080469059,2.6203686399861885
fixed_domain,0.01,0.39335018462812665,0.5904175938144088,2.745212748051538
fixed_domain,0.01,0.4095597328339451,0.5641226287797642,2.8733311561827377
fixed_domain,0.01,0.42586817614407896,0.5377090732941128,3.0049105940402256
fixed_domain,0.01,0.44225768151520706,0.5112909665906047,3.1401722608088734
fixed_domain,0.01,0.4587103272638339,0.48498043322772194,3.2793742754597495
fixed_domain,0.01,0.4752081226633889,0.45888630865985947,3.4228154803301547
fixed_domain,0.01,0.49173302761682075,0.43311283022471936,3.5708421678540594
fixed_domain,0.01,0.5082669723831792,0.40775847046166824,3.7238527111662627
fixed_domain,0.01,0.5247918773366113,0.38291492701474433,3.882303719491393
fixed_domain,0.01,0.5412896727361662,0.3586662762301739,4.046718196228443
fixed_domain,0.01,0.5577423184847932,0.33508829500589893,4.217695384826048
fixed_domain,0.01,0.574131823855921,0.3122479592051964,4.395913809227788
fixed_domain,0.01,0.5904402671660549,0.2902032034271669,4.582153061627544
fixed_domain,0.01,0.6066498153718736,0.2690026463320582,4.777299364340453
fixed_domain,0.01,0.6227427435703996,0.2486857930664675,4.982365526385929
fixed_domain,0.01,0.6387014543809224,0.22928300814576766,5.198508537619645
fixed_domain,0.01,0.6545084971874737,0.2108160388609458,5.427045686321988
fixed_domain,0.01,0.6701465872208214,0.19329824912520605,5.669487404778223
fixed_domain,0.01,0.6855986244591104,0.1767353188811975,5.927564641833118
fixed_domain,0.01,0.7008477123264848,0.16112565092712094,6.20327902097897
fixed_domain,0.01,0.7158771761692464,0.14646115679271846,6.498920052084527
fixed_domain,0.01,0.7306705814893439,0.13272788633696947,6.817137758712152
fixed_domain,0.01,0.745211751915254,0.11990675975120078,7.1610127899567875
fixed_domain,0.01,0.7594847868906076,0.10797420672713699,7.534141472130906
fixed_domain,0.01,0.7734740790612136,0.09690289878531243,7.940709722629061
fixed_domain,0.01,0.7871643313414718,0.08666243322208285,8.385634482220054
fixed_domain,0.01,0.8005405736415125,0.07721993126370452,8.87474236534894
fixed_domain,0.01,0.8135881792367685,0.0685406061359244,9.41493817458315
fixed_domain,0.01,0.8262928807620843,0.06058835657923594,10.014447360309942
fixed_domain,0.01,0.8386407858128706,0.05332622591536665,10.683162880972151
fixed_domain,0.01,0.8506183921362442,0.04671684162389839,11.433080612983124
fixed_domain,0.01,0.8622126023955445,0.04072275739516942,12.278744992694879
fixed_domain,0.01,0.873410738492077,0.035306904056477316,13.238087091672767
fixed_domain,0.01,0.8842005554284296,0.03043265615867426,14.333337371859745
fixed_domain,0.01,0.8945702546981968,0.026064284686920458,15.592255672441272
fixed_domain,0.01,0.9045084971874737,0.022166930609192982,17.050006459637128
fixed_domain,0.01,0.91400441557401,0.018706923357329073,18.751361020062355
fixed_domain,0.01,0.9230476262104677,0.0156517607211872,20.75456633127433
fixed_domain,0.01,0.9316282404787869,0.012970187688602017,23.136104991590795
fixed_domain,0.01,0.9397368756032445,0.01063224114652093,17.161811361527352
fixed_domain,0.01,0.9473646649103817,0.01,4.007032672288224
fixed_domain,0.01,0.9545032675245813,0.01,0.0
fixed_domain,0.01,0.9611448774886924,0.01,0.0
fixed_domain,0.01,0.9672822322997304,0.01,0.0
fixed_domain,0.01,0.9729086208503173,0.01,2.220446049250313e-14
fixed_domain,0.01,0.9780178907671788,0.01,0.0
fixed_domain,0.01,0.9826044551386743,0.01,0.0
fixed_domain,0.01,0.9866632986240029,0.01,0.0
fixed_domain,0.01,0.9901899829374047,0.01,2.220446049250313e-14
fixed_domain,0.01,0.9931806517013612,0.01,0.0
fixed_domain,0.01,0.9956320346634876,0.01,4.440892098500626e-14
fixed_domain,0.01,0.9975414512725057,0.01,0.0
fixed_domain,0.01,0.9989068136093873,0.01,8.881784197001252e-14
fixed_domain,0.01,0.999726628670463,0.01,3.552713678800501e-13
fixed_domain,0.01,1.0,0.01,0.0
fixed_domain,0.02,0.0,0.9999997500006342,0.0018955504738584067
fixed_domain,0.02,0.0002733713295369755,0.9999989848453931,0.0037023724757936955
fixed_domain,0.02,0.0010931863906127326,0.9999937285118273,0.009121203271259828
fixed_domain,0.02,0.002458548727494292,0.999975113504247,0.01818999145636966
fixed_domain,0.02,0.004367965336512403,0.999928216956133,0.03091075661900239
fixed_domain,0.02,0.006819348298638839,0.9998324704035423,0.04722392497494581
fixed_domain,0.02,0.009810017062595322,0.9996614983224763,0.06713904577097544
fixed_domain,0.02,0.013336701375997129,0.9993834296124974,0.09062147874648051
fixed_domain,0.02,0.017395544861325718,0.9989610971578134,0.11764200180996506
fixed_domain,0.02,0.02198210923282118,0.998352285092963,0.14818495366994813
fixed_domain,0.02,0.02709137914968268,0.9975098891756442,0.18221342387091177
fixed_domain,0.02,0.03271776770026952,0.9963826296876327,0.21968779879941897
fixed_domain,0.02,0.03885512251130763,0.9949150789497986,0.2605754924704472
fixed_domain,0.02,0.045496732475418855,0.9930485387154736,0.3048375040855099
fixed_domain,0.02,0.05263533508961826,0.9907211974843032,0.3524293604720221
fixed_domain,0.02,0.06026312439675552,0.9878693040499923,0.40330727166465896
fixed_domain,0.02,0.06837175952121305,0.9844272352741051,0.4574287780773353
fixed_domain,0.02,0.07695237378953235,0.9803289720861528,0.5147359992555154
fixed_domain,0.02,0.08599558442598998,0.9755084204507389,0.5751924657899248
fixed_domain,0.02,0.09549150281252633,0.9699005420340551,0.6387456165681905
fixed_domain,0.02,0.10542974530180327,0.963442355742483,0.7053401247091011
fixed_domain,0.02,0.11579944457157043,0.9560739829012742,0.7749314346347835
fixed_domain,0.02,0.1265892615079232,0.9477394485050367,0.8474699118261521
fixed_domain,0.02,0.13778739760445552,0.938388108826557,0.9229069780923169
fixed_domain,0.02,0.1493816078637557,0.9279752898193685,1.0011958924084745
fixed_domain,0.02,0.16135921418712956,0.9164637385039716,1.0822884216951958
fixed_domain,0.02,0.17370711923791565,0.9038241935364195,1.1661473618184663
fixed_domain,0.02,0.18641182076323148,0.8900364990638105,1.2527310768172326
fixed_domain,0.02,0.19945942635848746,0.8750903130699089,1.3420049837623484
fixed_domain,0.02,0.2128356686585282,0.8589857675450502,1.4339405704002943
fixed_domain,0.02,0.22652592093878665,0.8417339331038556,1.528513658757645
fixed_domain,0.02,0.2405152131093924,0.823357225154875,1.625704942919881
fixed_domain,0.02,0.2547882480847459,0.8038895143342114,1.7255058396699983
fixed_domain,0.02,0.26932941851065617,0.783376038542139,1.8279171059475137
fixed_domain,0.02,0.2841228238307536,0.7618731698765067,1.9329471622020684
fixed_domain,0.02,0.29915228767351537,0.7394479775219664,2.040617077365741
fixed_domain,0.02,0.31440137554088965,0.7161774950732335,2.1509626580712067
fixed_domain,0.02,0.32985341277917846,0.6921478803055257,2.264034585611336
fixed_domain,0.02,0.34549150281252644,0.6674533439681832,2.3798988012978763
fixed_domain,0.02,0.3612985456190778,0.6421950112514727,2.4986408249020804
fixed_domain,0.02,0.37725725642960045,0.6164795080469059,2.6203686399861885
fixed_domain,0.02,0.39335018462812665,0.5904175938144088,2.745212748051538
fixed_domain,0.02,0.4095597328339451,0.5641226287797642,2.8733311561827377
fixed_domain,0.02,0.42586817614407896,0.5377090732941128,3.0049105940402256
fixed_domain,0.02,0.44225768151520706,0.5112909665906047,3.1401722608088734
fixed_domain,0.02,0.4587103272638339,0.48498043322772194,3.2793742754597495
fixed_domain,0.02,0.4752081226633889,0.45888630865985947,3.4228154803301547
fixed_domain,0.02,0.49173302761682075,0.43311283022471936,3.5708421678540594
fixed_domain,0.02,0.5082669723831792,0.40775847046166824,3.7238527111662627
fixed_domain,0.02,0.5247918773366113,0.38291492701474433,3.882303719491393
fixed_domain,0.02,0.5412896727361662,0.3586662762301739,4.046718196228443
fixed_domain,0.02,0.5577423184847932,0.33508829500589893,4.217695384826048
fixed_domain,0.02,0.574131823855921,0.3122479592051964,4.395913809227788
fixed_domain,0.02,0.5904402671660549,0.2902032034271669,4.582153061627544
fixed_domain,0.02,0.6066498153718736,0.2690026463320582,4.777299364340453
fixed_domain,0.02,0.6227427435703996,0.2486857930664675,4.982365526385929
fixed_domain,0.02,0.6387014543809224,0.22928300814576766,5.198508537619645
fixed_domain,0.02,0.6545084971874737,0.2108160388609458,5.427045686321988
fixed_domain,0.02,0.6701465872208214,0.19329824912520605,5.669487404778223
fixed_domain,0.02,0.6855986244591104,0.1767353188811975,5.927564641833118
fixed_domain,0.02,0.7008477123264848,0.16112565092712094,6.20327902097897
fixed_domain,0.02,0.7158771761692464,0.14646115679271846,6.498920052084527
fixed_domain,0.02,0.7306705814893439,0.13272788633696947,6.817137758712152
fixed_domain,0.02,0.745211751915254,0.11990675975120078,7.1610127899567875
fixed_domain,0.02,0.7594847868906076,0.10797420672713699,7.534141472130906
fixed_domain,0.02,0.7734740790612136,0.09690289878531243,7.940709722629061
fixed_domain,0.02,0.7871643313414718,0.08666243322208285,8.385634482220054
fixed_domain,0.02,0.8005405736415125,0.07721993126370452,8.87474236534894
fixed_domain,0.02,0.8135881792367685,0.0685406061359244,9.41493817458315
fixed_domain,0.02,0.8262928807620843,0.06058835657923594,10.014447360309942
fixed_domain,0.02,0.8386407858128706,0.05332622591536665,10.683162880972151
fixed_domain,0.02,0.8506183921362442,0.04671684162389839,11.433080612983124
fixed_domain,0.02,0.8622126023955445,0.04072275739516942,12.278744992694879
fixed_domain,0.02,0.873410738492077,0.035306904056477316,13.238087091672767
fixed_domain,0.02,0.8842005554284296,0.03043265615867426,14.333337371859745
fixed_domain,0.02,0.8945702546981968,0.026064284686920458,15.592255672441272
fixed_domain,0.02,0.9045084971874737,0.022166930609192982,13.908589909297175
fixed_domain,0.02,0.91400441557401,0.02,5.565591857317753
fixed_domain,0.02,0.9230476262104677,0.02,0.0
fixed_domain,0.02,0.9316282404787869,0.02,1.1102230246251565e-14
fixed_domain,0.02,0.9397368756032445,0.02,0.0
fixed_domain,0.02,0.9473646649103817,0.02,0.0
fixed_domain,0.02,0.9545032675245813,0.02,0.0
fixed_domain,0.02,0.9611448774886924,0.02,0.0
fixed_domain,0.02,0.9672822322997304,0.02,0.0
fixed_domain,0.02,0.9729086208503173,0.02,2.220446049250313e-14
fixed_domain,0.02,0.9780178907671788,0.02,0.0
fixed_domain,0.02,0.9826044551386743,0.02,0.0
fixed_domain,0.02,0.9866632986240029,0.02,0.0
fixed_domain,0.02,0.9901899829374047,0.02,2.220446049250313e-14
fixed_domain,0.02,0.9931806517013612,0.02,0.0
fixed_domain,0.02,0.9956320346634876,0.02,4.440892098500626e-14
fixed_domain,0.02,0.9975414512725057,0.02,0.0
fixed_domain,0.02,0.9989068136093873,0.02,8.881784197001252e-14
fixed_domain,0.02,0.999726628670463,0.02,3.552713678800501e-13
fixed_domain,0.02,1.0,0.02,0.0
fixed_domain,0.05,0.0,0.9999997500006342,0.0018955504738584067
fixed_domain,0.05,0.0002733713295369755,0.9999989848453931,0.0037023724757936955
fixed_domain,0.05,0.0010931863906127326,0.9999937285118273,0.009121203271259828
fixed_domain,0.05,0.002458548727494292,0.999975113504247,0.01818999145636966
fixed_domain,0.05,0.004367965336512403,0.999928216956133,0.03091075661900239
fixed_domain,0.05,0.006819348298638839,0.9998324704035423,0.04722392497494581
fixed_domain,0.05,0.009810017062595322,0.9996614983224763,0.06713904577097544
fixed_domain,0.05,0.013336701375997129,0.9993834296124974,0.09062147874648051
fixed_domain,0.05,0.017395544861325718,0.9989610971578134,0.11764200180996506
fixed_domain,0.05,0.02198210923282118,0.998352285092963,0.14818495366994813
fixed_domain,0.05,0.02709137914968268,0.9975098891756442,0.18221342387091177
fixed_domain,0.05,0.03271776770026952,0.9963826296876327,0.21968779879941897
fixed_domain,0.05,0.03885512251130763,0.9949150789497986,0.2605754924704472
fixed_domain,0.05,0.045496732475418855,0.9930485387154736,0.3048375040855099
fixed_domain,0.05,0.05263533508961826,0.9907211974843032,0.3524293604720221
fixed_domain,0.05,0.06026312439675552,0.9878693040499923,0.40330727166465896
fixed_domain,0.05,0.06837175952121305,0.9844272352741051,0.4574287780773353
fixed_domain,0.05,0.07695237378953235,0.9803289720861528,0.5147359992555154
fixed_domain,0.05,0.08599558442598998,0.9755084204507389,0.5751924657899248
fixed_domain,0.05,0.09549150281252633,0.9699005420340551,0.6387456165681905
fixed_domain,0.05,0.10542974530180327,0.963442355742483,0.7053401247091011
fixed_domain,0.05,0.11579944457157043,0.9560739829012742,0.7749314346347835
fixed_domain,0.05,0.1265892615079232,0.9477394485050367,0.8474699118261521
fixed_domain,0.05,0.13778739760445552,0.938388108826557,0.9229069780923169
fixed_domain,0.05,0.1493816078637557,0.9279752898193685,1.0011958924084745
fixed_domain,0.05,0.16135921418712956,0.9164637385039716,1.0822884216951958
fixed_domain,0.05,0.17370711923791565,0.9038241935364195,1.1661473618184663
fixed_domain,0.05,0.18641182076323148,0.8900364990638105,1.2527310768172326
fixed_domain,0.05,0.19945942635848746,0.8750903130699089,1.3420049837623484
fixed_domain,0.05,0.2128356686585282,0.8589857675450502,1.4339405704002943
fixed_domain,0.05,0.22652592093878665,0.8417339331038556,1.528513658757645
fixed_domain,0.05,0.2405152131093924,0.823357225154875,1.625704942919881
fixed_domain,0.05,0.2547882480847459,0.8038895143342114,1.7255058396699983
fixed_domain,0.05,0.26932941851065617,0.783376038542139,1.8279171059475137
fixed_domain,0.05,0.2841228238307536,0.7618731698765067,1.9329471622020684
fixed_domain,0.05,0.29915228767351537,0.7394479775219664,2.040617077365741
fixed_domain,0.05,0.31440137554088965,0.7161774950732335,2.1509626580712067
fixed_domain,0.05,0.32985341277917846,0.6921478803055257,2.264034585611336
fixed_domain,0.05,0.34549150281252644,0.6674533439681832,2.3798988012978763
fixed_domain,0.05,0.3612985456190778,0.6421950112514727,2.4986408249020804
fixed_domain,0.05,0.37725725642960045,0.6164795080469059,2.6203686399861885
fixed_domain,0.05,0.39335018462812665,0.5904175938144088,2.745212748051538
fixed_domain,0.05,0.4095597328339451,0.5641226287797642,2.8733311561827377
fixed_domain,0.05,0.42586817614407896,0.5377090732941128,3.0049105940402256
fixed_domain,0.05,0.44225768151520706,0.5112909665906047,3.1401722608088734
fixed_domain,0.05,0.4587103272638339,0.48498043322772194,3.2793742754597495
fixed_domain,0.05,0.4752081226633889,0.45888630865985947,3.4228154803301547
fixed_domain,0.05,0.49173302761682075,0.43311283022471936,3.5708421678540594
fixed_domain,0.05,0.5082669723831792,0.40775847046166824,3.7238527111662627
fixed_domain,0.05,0.5247918773366113,0.38291492701474433,3.882303719491393
fixed_domain,0.05,0.5412896727361662,0.3586662762301739,4.046718196228443
fixed_domain,0.05,0.5577423184847932,0.33508829500589893,4.217695384826048
fixed_domain,0.05,0.574131823855921,0.3122479592051964,4.395913809227788
fixed_domain,0.05,0.5904402671660549,0.2902032034271669,4.582153061627544
fixed_domain,0.05,0.6066498153718736,0.2690026463320582,4.777299364340453
fixed_domain,0.05,0.6227427435703996,0.2486857930664675,4.982365526385929
fixed_domain,0.05,0.6387014543809224,0.22928300814576766,5.198508537619645
fixed_domain,0.05,0.6545084971874737,0.2108160388609458,5.427045686321988
fixed_domain,0.05,0.6701465872208214,0.19329824912520605,5.669487404778223
fixed_domain,0.05,0.6855986244591104,0.1767353188811975,5.927564641833118
fixed_domain,0.05,0.7008477123264848,0.16112565092712094,6.20327902097897
fixed_domain,0.05,0.7158771761692464,0.14646115679271846,6.498920052084527
fixed_domain,0.05,0.7306705814893439,0.13272788633696947,6.817137758712152
fixed_domain,0.05,0.745211751915254,0.11990675975120078,7.1610127899567875
fixed_domain,0.05,0.7594847868906076,0.10797420672713699,7.534141472130906
fixed_domain,0.05,0.7734740790612136,0.09690289878531243,7.940709722629061
fixed_domain,0.05,0.7871643313414718,0.08666243322208285,8.385634482220054
fixed_domain,0.05,0.8005405736415125,0.07721993126370452,8.87474236534894
fixed_domain,0.05,0.8135881792367685,0.0685406061359244,9.41493817458315
fixed_domain,0.05,0.8262928807620843,0.06058835657923594,10.014447360309942
fixed_domain,0.05,0.8386407858128706,0.05332622591536665,8.073933545167122
fixed_domain,0.05,0.8506183921362442,0.05,2.731868702780025
fixed_domain,0.05,0.8622126023955445,0.05,0.0
fixed_domain,0.05,0.873410738492077,0.05,0.0
fixed_domain,0.05,0.8842005554284296,0.05,0.0
fixed_domain,0.05,0.8945702546981968,0.05,0.0
fixed_domain,0.05,0.9045084971874737,0.05,8.881784197001252e-15
fixed_domain,0.05,0.91400441557401,0.05,0.0
fixed_domain,0.05,0.9230476262104677,0.05,0.0
fixed_domain,0.05,0.9316282404787869,0.05,8.881784197001252e-15
fixed_domain,0.05,0.9397368756032445,0.05,8.881784197001252e-15
fixed_domain,0.05,0.9473646649103817,0.05,8.881784197001252e-15
fixed_domain,0.05,0.9545032675245813,0.05,0.0
fixed_domain,0.05,0.9611448774886924,0.05,0.0
fixed_domain,0.05,0.9672822322997304,0.05,0.0
fixed_domain,0.05,0.9729086208503173,0.05,0.0
fixed_domain,0.05,0.9780178907671788,0.05,3.552713678800501e-14
fixed_domain,0.05,0.9826044551386743,0.05,0.0
fixed_domain,0.05,0.9866632986240029,0.05,0.0
fixed_domain,0.05,0.9901899829374047,0.05,3.552713678800501e-14
fixed_domain,0.05,0.9931806517013612,0.05,0.0
fixed_domain,0.05,0.9956320346634876,0.05,7.105427357601002e-14
fixed_domain,0.05,0.9975414512725057,0.05,0.0
fixed_domain,0.05,0.9989068136093873,0.05,1.4210854715202004e-13
fixed_domain,0.05,0.999726628670463,0.05,0.0
fixed_domain,0.05,1.0,0.05,0.0
fixed_domain,0.1,0.0,0.9999997500006342,0.0018955504738584067
fixed_domain,0.1,0.0002733713295369755,0.9999989848453931,0.0037023724757936955
fixed_domain,0.1,0.0010931863906127326,0.9999937285118273,0.009121203271259828
fixed_domain,0.1,0.002458548727494292,0.999975113504247,0.01818999145636966
fixed_domain,0.1,0.004367965336512403,0.999928216956133,0.03091075661900239
fixed_domain,0.1,0.006819348298638839,0.9998324704035423,0.04722392497494581
fixed_domain,0.1,0.009810017062595322,0.9996614983224763,0.06713904577097544
fixed_domain,0.1,0.013336701375997129,0.9993834296124974,0.09062147874648051
fixed_domain,0.1,0.017395544861325718,0.9989610971578134,0.11764200180996506
fixed_domain,0.1,0.02198210923282118,0.998352285092963,0.14818495366994813
fixed_domain,0.1,0.02709137914968268,0.9975098891756442,0.18221342387091177
fixed_domain,0.1,0.03271776770026952,0.9963826296876327,0.21968779879941897
fixed_domain,0.1,0.03885512251130763,0.9949150789497986,0.2605754924704472
fixed_domain,0.1,0.045496732475418855,0.9930485387154736,0.3048375040855099
fixed_domain,0.1,0.05263533508961826,0.9907211974843032,0.3524293604720221
fixed_domain,0.1,0.06026312439675552,0.9878693040499923,0.40330727166465896
fixed_domain,0.1,0.06837175952121305,0.9844272352741051,0.4574287780773353
fixed_domain,0.1,0.07695237378953235,0.9803289720861528,0.5147359992555154
fixed_domain,0.1,0.08599558442598998,0.9755084204507389,0.5751924657899248
fixed_domain,0.1,0.09549150281252633,0.9699005420340551,0.6387456165681905
fixed_domain,0.1,0.10542974530180327,0.963442355742483,0.7053401247091011
fixed_domain,0.1,0.11579944457157043,0.9560739829012742,0.7749314346347835
fixed_domain,0.1,0.1265892615079232,0.9477394485050367,0.8474699118261521
fixed_domain,0.1,0.13778739760445552,0.938388108826557,0.9229069780923169
fixed_domain,0.1,0.1493816078637557,0.9279752898193685,1.0011958924084745
fixed_domain,0.1,0.16135921418712956,0.9164637385039716,1.0822884216951958
fixed_domain,0.1,0.17370711923791565,0.9038241935364195,1.1661473618184663
fixed_domain,0.1,0.18641182076323148,0.8900364990638105,1.2527310768172326
fixed_domain,0.1,0.19945942635848746,0.8750903130699089,1.3420049837623484
fixed_domain,0.1,0.2128356686585282,0.8589857675450502,1.4339405704002943
fixed_domain,0.1,0.22652592093878665,0.8417339331038556,1.528513658757645
fixed_domain,0.1,0.2405152131093924,0.823357225154875,1.625704942919881
fixed_domain,0.1,0.2547882480847459,0.8038895143342114,1.7255058396699983
fixed_domain,0.1,0.26932941851065617,0.783376038542139,1.8279171059475137
fixed_domain,0.1,0.2841228238307536,0.7618731698765067,1.9329471622020684
fixed_domain,0.1,0.29915228767351537,0.7394479775219664,2.040617077365741
fixed_domain,0.1,0.31440137554088965,0.7161774950732335,2.1509626580712067
fixed_domain,0.1,0.32985341277917846,0.6921478803055257,2.264034585611336
fixed_domain,0.1,0.34549150281252644,0.6674533439681832,2.3798988012978763
fixed_domain,0.1,0.3612985456190778,0.6421950112514727,2.4986408249020804
fixed_domain,0.1,0.37725725642960045,0.6164795080469059,2.6203686399861885
fixed_domain,0.1,0.39335018462812665,0.5904175938144088,2.745212748051538
fixed_domain,0.1,0.4095597328339451,0.5641226287797642,2.8733311561827377
fixed_domain,0.1,0.42586817614407896,0.5377090732941128,3.0049105940402256
fixed_domain,0.1,0.44225768151520706,0.5112909665906047,3.1401722608088734
fixed_domain,0.1,0.4587103272638339,0.48498043322772194,3.2793742754597495
fixed_domain,0.1,0.4752081226633889,0.45888630865985947,3.4228154803301547
fixed_domain,0.1,0.49173302761682075,0.43311283022471936,3.5708421678540594
fixed_domain,0.1,0.5082669723831792,0.40775847046166824,3.7238527111662627
fixed_domain,0.1,0.5247918773366113,0.38291492701474433,3.882303719491393
fixed_domain,0.1,0.5412896727361662,0.3586662762301739,4.046718196228443
fixed_domain,0.1,0.5577423184847932,0.33508829500589893,4.217695384826048
fixed_domain,0.1,0.574131823855921,0.3122479592051964,4.395913809227788
fixed_domain,0.1,0.5904402671660549,0.2902032034271669,4.582153061627544
fixed_domain,0.1,0.6066498153718736,0.2690026463320582,4.777299364340453
fixed_domain,0.1,0.6227427435703996,0.2486857930664675,4.982365526385929
fixed_domain,0.1,0.6387014543809224,0.22928300814576766,5.198508537619645
fixed_domain,0.1,0.6545084971874737,0.2108160388609458,5.427045686321988
fixed_domain,0.1,0.6701465872208214,0.19329824912520605,5.669487404778223
fixed_domain,0.1,0.6855986244591104,0.1767353188811975,5.927564641833118
fixed_domain,0.1,0.7008477123264848,0.16112565092712094,6.20327902097897
fixed_domain,0.1,0.7158771761692464,0.14646115679271846,6.498920052084527
fixed_domain,0.1,0.7306705814893439,0.13272788633696947,6.817137758712152
fixed_domain,0.1,0.745211751915254,0.11990675975120078,7.1610127899567875
fixed_domain,0.1,0.7594847868906076,0.10797420672713699,6.4986463755923065
fixed_domain,0.1,0.7734740790612136,0.1,2.819319289291995
fixed_domain,0.1,0.7871643313414718,0.1,0.0
fixed_domain,0.1,0.8005405736415125,0.1,0.0
fixed_domain,0.1,0.8135881792367685,0.1,0.0
fixed_domain,0.1,0.8262928807620843,0.1,0.0
fixed_domain,0.1,0.8386407858128706,0.1,0.0
fixed_domain,0.1,0.8506183921362442,0.1,8.881784197001252e-15
fixed_domain,0.1,0.8622126023955445,0.1,0.0
fixed_domain,0.1,0.873410738492077,0.1,0.0
fixed_domain,0.1,0.8842005554284296,0.1,0.0
fixed_domain,0.1,0.8945702546981968,0.1,0.0
fixed_domain,0.1,0.9045084971874737,0.1,8.881784197001252e-15
fixed_domain,0.1,0.91400441557401,0.1,0.0
